,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,Class
129,-3.6070237659031084,0.5801717330021197,0.18645419786493214,-0.4513254478008091,0.5175766651383903,6
130,-3.3783932239200363,0.9571440087133015,0.4675079279850084,0.44769918815778187,-0.019872939891946054,6
131,-3.289393192652559,0.5263345218903384,-0.9094567724707847,-0.3470165573746974,0.052480961855948124,6
132,-2.8659307403708087,0.47234450461404426,-0.16828794071665848,-0.26397255344640874,-0.37047175734808596,6
133,-3.5895712615181052,0.837577045100799,0.6028787405070053,-0.03897152911835857,-0.035425255972002793,6
134,-3.2594246043006767,0.5854997288443623,-0.8634641191799522,-0.2654210488363466,0.16467355864059435,6
135,-2.891236696414537,0.437861265241186,-0.4362071775787565,-0.11972873482303138,0.027567163344900215,6
136,-2.570094514627391,0.12403301046427784,-0.30501416840637463,-0.4447639771658081,-0.21394488348294896,6
137,-2.5514772348463683,0.47589199128149606,0.15143866533623268,0.16529341843555295,-0.5364247853280261,6
138,-3.5608076226078653,0.5905856154136364,-0.046113980544511865,-0.22990678662816602,0.14240499634200504,6
139,-2.9375686309450266,0.3777641212499186,-0.3714692409903796,-0.41638025751428287,-0.08452607355788029,6
140,-3.7604601275910414,0.9775022873258861,0.18641755164693385,0.08153002260134437,-0.10970236658205719,6
141,-2.6941174572651363,0.3187556864195909,-0.43302538072711083,0.009805413654449091,-0.44504320826512017,6
142,-2.7526454128672317,0.1991607683422495,-0.22451544537011667,-0.5029550687458114,-0.1887475366841967,6
143,-3.618823651548239,0.9065233407085869,0.2695713464856612,0.09201922533936152,0.3524992999268378,6
144,-3.2640844543725276,0.3706126119305115,0.48589173600279606,-0.3933993462068445,0.03198427164181063,6
145,-2.388663183728952,0.19515048119035472,0.822190653367857,0.035511510043809556,-0.830437127089816,6
146,-3.456414097459722,0.588407869118973,0.4215865914312611,-0.25993780338231876,0.1830670563962163,6
147,-2.800968474927335,0.3038175991225015,-0.3802719351482591,-0.490764396393954,0.12646795070159464,6
148,-3.221131111742578,0.7214734394675573,0.7523567533695125,0.19985940969273175,-0.16039892884153803,6
149,-2.8873306885969234,0.5031196002804902,-0.369195980290961,-0.3372868251142686,-0.2424793469985055,6
150,-2.796803532831942,0.3016955859694742,-0.3873901840833445,-0.4176304149528538,0.340006051150763,6
151,-3.0010346190110018,0.2910502929289065,-0.8540663317071109,-0.281526770905075,0.027980654518380957,6
152,-3.500215252654644,0.7934586697274092,0.4550786165946213,-0.08367174300103157,0.4204842979931705,6
153,-2.654066442052066,0.04517602679512298,-0.11677857914578245,-0.5858555778760078,-0.13806325130608577,6
154,-2.0416421419533877,0.016658983703441613,0.7244442352572847,-0.07294751500847933,-0.6880530968886223,6
155,-3.381209066883032,0.38222737606367113,0.6746034548781321,-0.7617704906738918,0.3566934443960739,6
156,-3.0783235354328653,0.6196393045228378,-0.48721150533589874,-0.13744349088880028,-0.14542720492260142,6
157,-3.904227092767368,1.106680888638614,0.09657762740754894,0.07456088266756046,0.17466704250672924,6
158,-2.082907632921201,0.08017802505262758,0.37785158180223166,-0.11530621879265324,-0.5090592100430403,6
159,-2.669364417789009,0.45712734128227145,-0.6175572348399604,0.2730401562327561,-0.06054114398951222,6
160,-2.5295406642794735,0.4204413029110801,0.18221481590077127,-0.10640903454133442,-0.4547297649448654,6
161,-3.588166162074826,0.7684653992364169,-0.32557230240955404,0.008250004548394694,0.3358635616384655,6
162,-2.7554810058337,0.3028943628953516,-0.15806338535817813,-0.3470081077665353,-0.35695642902788344,6
163,-3.0454847188344916,0.38134304073077646,-0.9750883108276029,-0.40455546265057724,0.3765316829461565,6
164,-2.3323702882437076,0.34726160030409975,0.2214117301221664,0.0726214782781613,-0.5195677703156395,6
165,-3.1733922851581897,0.38223523834866285,-0.8078960270379173,-0.6165225442441202,0.1122700494042619,6
166,-2.5186063658320514,0.11855923203678495,-0.26333365068928993,-0.39803840764877346,0.3553528243347291,6
167,-3.170867814090581,0.3467536383253162,-1.1429728216372075,-0.6019684990367983,0.4162331116464041,6
168,-3.332387507425727,0.6502948489201559,0.6931059743557836,-0.2240523150906821,-0.2970826844886544,6
169,-2.7189343035962446,0.48348073583213463,-0.15873416492062303,-0.08489091174770362,-0.5039178126434172,6
170,-3.690124336244338,0.7226160910670476,0.21584053335082115,-0.3865534644561218,0.6668894015884798,6
171,-1.7779629981940188,0.20153954533853755,0.789182954373765,0.5211949402082194,-0.7842700398245541,6
172,-2.7958868216604755,0.45077539065097527,-0.6999507727138002,-0.08142709143612097,-0.4100130654496442,6
173,-2.789586848728806,0.40397392463654574,-0.3109920580649114,-0.2734307985208173,-0.12661158959037574,6
174,-2.420331767700375,0.21558653667349129,-0.019656059592621105,-0.20372834763633818,-0.43059603723318673,6
175,-1.7125887637068493,0.04766257974289958,0.7718472057349808,0.12775864737481443,-0.7412567759681559,6
176,-2.502799041536908,0.28612918964558876,-0.4073656790620354,0.03559818922170815,-0.01740282683879378,6
177,-2.8647293582163327,0.7470744736236575,-0.6260156106510425,0.06071315621572002,0.0768098364311534,6
178,-2.7412925195231628,0.41282123070603044,-0.4395013668980291,-0.03017101360003881,-0.29580016964826733,6
179,-2.3200171612652567,0.35708130246364467,-0.11847175072898426,0.34489824957319304,-0.5591389423143904,6
180,-2.9799211513788006,0.32312650733153236,-0.9172904943789537,-0.4066437503914272,0.07077038367271919,6
181,-2.9109655318042096,0.6418335554836666,-1.2149202278694435,0.2527199818937507,0.2664403192889381,6
182,-3.2613002926224355,0.5152927812044276,-0.1489787172018144,-0.18617544660619476,-0.07746423893485083,6
183,-2.4730336270999214,0.24283427349681813,-0.07276691831493215,0.4205123096681034,-0.3596959416170004,6
184,-2.5910586979638417,0.28989166161151203,-0.38252716501292894,-0.008742724675641605,-0.10665579877727673,6
185,-4.1371771921109985,1.0470810980302465,-0.14056404576450696,-0.28662184591767015,0.4323395522387592,6
186,-2.2174278346916543,0.20590101069352992,0.07468648873868515,0.01267134428548339,-0.2560383762836561,6
187,-3.0975734519492946,1.0528630480699894,0.9313939907639895,0.5959569879540721,-0.04700056474062816,6
188,-3.892339554571468,0.8527995556201027,-0.1334441598973327,-0.3045943484866082,0.18710864795111395,6
189,-2.0721693182491174,0.3444336892580778,0.7308772292283076,0.11613085093412878,-1.0786569386585305,6
190,-3.167385226515426,0.6415929181523392,0.9898192284019766,-0.2548135226535548,0.6744783546081857,6
191,-3.303247650609252,0.598036906946012,0.980291766519511,-0.44562486770571846,-0.16249479397245742,6
192,-1.608017031565078,0.24626492234179168,0.8395453889305495,0.6276557997842606,-0.4040171515481719,6
193,-2.4776414918100094,0.42501478054510455,-0.0842358714399954,0.20819045116904097,-0.5745503914426129,6
194,-1.9854224409167873,0.08552678884808594,0.6470264953355321,-0.2879998807873628,-0.026343956291830735,6
195,-2.7615551029640395,-0.007226892281247572,-0.9343526071706192,-0.38850880085960465,0.43607441480978115,6
196,-2.855686605928025,0.4381761886002487,-0.8451941525824794,-0.05005217375955341,0.19049218063869025,6
197,-2.8981036774778577,0.5768053066003752,-0.6689169633221834,-0.10161853570454642,-0.2860283615844469,6
198,-2.6667469615864996,0.29984723439711164,0.5594909287329043,0.17530338209078677,-0.2653260346674923,6
199,-2.0972195127515434,0.3568133096507658,2.720003890764519,0.3997101388393484,0.10029126201694098,6
200,-3.5329845254684655,0.8893019490286368,0.5335897024333819,-0.009489096774448398,0.044134326082598416,6
201,-2.996134820661494,0.2704953666617525,0.9274625168740884,-0.5187657625088425,-0.11833882786667803,6
202,-2.938652597619309,0.3666582603053536,-0.9186767588684286,-0.31116903950297903,-0.00036781246807953365,6
203,-2.9866767049391645,0.540157666385872,-0.5363846119461154,-0.21791451623412975,-0.19733463992560046,6
204,-3.648117962492397,0.9710448003852025,0.7362619231715779,-0.010753883570212683,-0.04892788783431349,6
205,-2.016323863145776,0.4872065903885676,1.35443147488272,0.1286401738636808,-1.2015268057182487,6
206,-3.6568001804209826,0.6352808491190579,0.12036398512324074,-0.5328050862932484,0.22421746687895933,6
207,-2.9301399760362523,0.5021449539493726,-0.739742663681004,-0.20478706730394952,-0.017538320361235173,6
208,-3.923229197236622,0.8890892683170213,-0.06136311832715767,-0.425606293880124,0.36150672346305956,6
209,-2.6972809804999605,0.26316608552083937,-0.5250387262382722,-0.27529730471557934,-0.30109929912837835,6
210,-2.107070769637171,0.38901565232109836,0.5264583905202256,0.24676926946612082,-0.7654989488785944,6
211,-2.9996947193227084,0.5022617646484921,0.9132316641271909,-0.22573299090422988,-0.2233671384020428,6
212,-2.462922235772315,0.1889280418074558,-0.0639356061670017,-0.37521889819822707,0.03939645550114528,6
213,-2.6944075718604914,0.13565135055150643,-0.5612405841578669,-0.46189719835953275,0.38837258164467653,6
214,-3.4961786018555863,0.5902684973306577,0.6409592420041056,-0.6346407520761626,1.0612571724473987,6
215,-2.7391719598394366,0.16536753262776926,-0.31040995885570216,-0.5550685116270554,-0.09798145195083044,6
216,-2.889912153785869,0.28684503739174544,-0.4771369162003018,-0.564163791987428,0.13217762634181407,6
217,-2.4402870723765426,0.6423747868714368,-0.1442404896158593,0.3485720962568849,-0.31821879812634596,6
218,-3.3259374208385983,0.5945419994912782,0.6147075923315762,-0.2989351270281561,0.18305253640440675,6
219,-2.8985269387497943,0.4515022348491112,-0.49395754362299227,-0.28437846320872173,0.036694188459156875,6
220,-2.8287836696712234,0.31090571954774066,-0.8642641664112656,-0.35366141930160244,0.3155283427409848,6
221,-2.7098994760970743,0.49805517789836123,1.7747229815934882,-0.1718675584776834,-0.11898708698497913,6
222,-2.521558937314119,0.2705476344009723,-0.3846826015107244,-0.2137576062393655,-0.017419650270777406,6
223,-2.9852307790897825,0.5679581763865157,-0.8272348701145321,-0.18487158935491327,0.0031442322351675597,6
224,-2.6546262371111267,0.3952159929263733,-0.41589622079973865,-0.11191372160553005,0.26029667769119624,6
225,-2.908541515480535,0.40541169158036044,-0.682179090793847,-0.3759000751211661,0.0050334594637058685,6
226,-3.80881862038218,0.8698670618859303,0.1328819518375935,-0.31040596344927407,0.041592118462018914,6
227,-3.0486851019538097,0.5427511317925217,-0.395181425283019,-0.5458742405877975,0.016045226702616783,6
228,-2.7730763930963245,0.8220690110287783,-0.3787835139512118,0.3068906442293619,-0.23414190516596256,6
229,-2.1521075673671204,0.36221524478022593,0.014210440388462645,0.2382560102801151,-0.5151159760811832,6
230,-2.115872257593456,0.2975764956712911,0.23527473201231594,0.07749767955869676,-0.614575097133234,6
231,-2.658212967980373,0.05382036006474163,-0.4743877597435403,-0.6415519910884488,0.42807182276756095,6
232,-2.3092732668649987,0.35600043040311463,0.0009811331771246532,0.1094892183472204,-0.5890424509231186,6
233,-2.70624324088975,0.25800029126997587,-0.2211319607054738,-0.46394170676089586,-0.049642991962887885,6
234,-2.521350108293964,0.40235899045782364,-0.12341753957977585,-0.040475346838833866,-0.34371888017695024,6
235,-1.9927737080753214,-0.1463487666591336,0.2943171487507629,-0.5687959439257029,0.9729905545991789,6
236,-2.12345464727868,0.40549046549598367,0.3619112921712306,0.16500721807509056,-1.078764578171632,6
237,-2.515056033082475,0.3074100285163806,1.1218353648682995,-0.2933395516442548,0.11440794538973045,6
238,-3.7411747386371896,0.791805012328386,-0.25144642398739153,-0.3252546039299802,0.3192625951387982,6
239,-2.9095279441048665,0.5189438904557213,-0.48632535496675433,-0.2230117246140729,-0.264353237220482,6
240,-2.625137815587505,0.44167326591208056,-0.7129797815257651,0.02010605768868807,0.13149779005409418,6
241,-3.04820790730058,0.6707981632072616,-0.6911706688691738,-0.2316642253791334,0.10851966783705434,6
242,-2.8805533890842754,0.5358914986947502,0.9661278833989472,-0.162953082387831,0.1206934080896935,6
243,-2.826799335320868,0.31454909416080934,-0.7850388287712193,-0.5012747863983786,0.07525796884205006,6
244,-2.537751580992454,0.6473130303140888,0.03125486736737537,0.2236641370396802,-0.4974570399870491,6
245,-2.901916560224874,0.3798643293711076,-0.3536256883467915,-0.5797840564385749,-0.04327500394609208,6
246,-2.539677263343589,0.45328367562559324,-0.334211016334649,-0.012960795791796454,-0.17706142046552167,6
247,-2.78505512068316,0.6297131789484952,1.169482587210304,0.08225855788466353,-0.13757129868386656,6
248,-2.5646702885494848,0.7020339424902993,0.02452658821057449,0.3140100657045773,-0.05056790145206683,6
249,-3.575809971782339,0.9846856923075867,0.4091586503113902,0.0034013790582815553,-0.15736418326790905,6
250,-2.778872368552746,0.5453294669293846,-0.825102462597933,0.15322322807973382,0.00827298322170433,6
251,-2.7298434364841624,0.34076889018758094,-0.17747588846347326,-0.5831715669793143,-0.2873995445245751,6
252,-3.360994985039159,0.6633898741529681,0.7112054893920902,-0.3482224480717258,0.33892755341170666,6
253,-2.8856955908606596,0.2456741457731091,-0.6833692772846444,-0.4988341972421397,-0.05094430024643086,6
254,-2.6943342418745044,0.3184263038909614,-0.37142045672135404,-0.32992006380909694,-0.30802259863406,6
255,-1.0942005095136011,-0.902286070690964,0.7980437619279815,-0.43083532762253807,0.2575230903412866,6
256,-1.6703666422620502,0.10929214873940843,1.1654075848751677,0.2332554867099334,-0.45445759443772965,6
257,-2.1805258001123553,0.3844857285374553,0.16046632758946286,0.3524546692351507,-0.4108220945978557,6
258,-3.668626977327273,0.6721815636189036,0.3224735034050174,-0.6782444442288669,0.3952043414407982,6
259,-2.927624705994067,0.5606253684710857,-0.857042204450903,-0.022881820392255142,-0.19058518553955672,6
260,-2.9952065105626287,0.9647942330237463,0.5791059512177414,0.6985407522201669,0.26762214936101747,6
261,-3.6079372469394726,0.4524443231635719,-0.13243295830081722,-0.8809236765812459,0.438389652067176,6
262,-0.7327372600009249,-0.0031866992934943632,1.2973762026869948,0.18457870686052347,0.09049253346026388,6
263,-3.7684132351558275,0.9079552146355193,0.20892844330628046,-0.2587586633655989,0.27152577633057684,6
264,-2.7517231957779535,0.3862375643490815,-0.7571533183090315,-0.17717322952831335,-0.07224984106302158,6
265,-3.4419956046792306,0.5214630154488483,0.30472710859207675,-0.7077013771189052,0.09952864817092447,6
266,-2.942727283858286,0.5171351870774011,-0.9586067067579951,-0.11703369965403516,0.16733666180562862,6
267,-2.618760209833652,0.563046125366181,-0.520272152976528,0.2867281503340662,-0.07080269194259635,6
268,-2.871113914536013,0.7440476497829224,-0.4574555485238249,0.08503809063049406,-0.4000166306097159,6
269,-2.7431637532936146,0.4291861373296756,-0.5758975615338142,-0.36535107932502975,-0.13939631376599854,6
270,-2.959905468617192,0.43840234739102096,-0.9065646713310119,-0.42676711236666043,0.3012604363808879,6
